SampleID,Replicate,Acipenser,Anatidae,Anserinae,Aythya,Balaenoptera.physalus,Batrachoseps.attenuatus,Bos.taurus,Brevoortia,Buteo,Cairina.moschata,Capra.hircus,Catharus,Cavia.porcellus,Chanos.chanos,Clupeidae,Columbidae,Corvus,Cyprinus.carpio,Didelphis.virginiana,Engraulis,Felis.catus,Fulica.americana,Gadus.morhua,Gallus.gallus,Junco.hyemalis,Lithobates.catesbeianus,Mephitis.mephitis,Merluccius,Microtus.californicus,Morone.chrysops,Mus.musculus,Neotamias,Numida.meleagris,Oncorhynchus,Oryctolagus.cuniculus,Otospermophilus.beecheyi,Ovis.aries,Passer.domesticus,Passeriformes,Peromyscus,Plestiodon.skiltonianus,Procyon.lotor,Psaltriparus.minimus,Rattus.norvegicus,Rattus.rattus,Salmo.salar,Scapanus.latimanus,Sciurus.carolinensis,Sebastes,Sorex,Sturnus.vulgaris,Sus.scrofa,Sylvilagus.bachmani,Thomomys.bottae,Tilapia,Trochilidae,Turdus.migratorius,Tyto.alba,Zalophus.californianus
S21_1315,None,0,0,0,0,0.007841328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829335793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162822878,0,0,0,0,0
S21_1316,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_1317,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532544379,0,0,0,0,0.029585799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437869822,0,0,0,0,0
S21_1319,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98973607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01026393,0,0,0,0,0,0,0
S21_1323,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_1324,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011472275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435946463,0,0.552581262,0,0,0,0,0
S21_2036,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225663717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053097345,0,0.721238938,0,0,0,0,0
S21_2037,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177133655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214170692,0,0,0,0,0
S21_2042,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083135392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916864608,0,0,0,0,0
S21_2044,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042704626,0,0.957295374,0,0,0,0,0
S21_2046,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541176471,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109803922,0,0.282352941,0,0,0,0,0
S21_2047,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025559105,0,0,0,0,0,0,0.74600639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228434505,0,0,0,0,0
S21_2048,None,0,0.032854209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967145791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_2049,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975077882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024922118,0,0,0,0,0,0,0
S21_2050,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350332594,0,0,0,0,0,0,0,0.039911308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050997783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558758315,0,0,0,0,0
S21_2051,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681677019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090062112,0,0.22826087,0,0,0,0,0
S21_2055,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049445005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950554995,0,0,0,0,0
S21_2060,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054292929,0,0,0,0,0,0,0,0.813131313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034090909,0,0,0,0,0,0.098484848,0,0,0,0,0,0,0
S21_2061,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028795812,0,0,0,0,0,0.971204188,0,0,0,0,0
S21_2062,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380215343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619784657,0,0,0,0,0,0,0
S21_2064,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187100894,0,0.054278416,0,0,0,0,0
S21_2065,None,0,0,0,0,0,0,0.005263158,0,0,0,0,0,0,0,0,0,0.008947368,0,0,0,0,0,0,0.319473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534736842,0,0.131578947,0,0,0,0,0
S21_2067,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960199005,0,0,0,0,0,0,0.039800995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_2068,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967802147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022865142,0,0,0,0.009332711,0,0,0,0,0,0,0
S21_2069,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06485539,0,0,0,0,0,0,0,0.890177307,0,0,0,0,0,0,0.019281332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02568597,0,0,0,0,0,0,0
S21_2070,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0.080128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086538462,0,0,0,0,0
S21_2071,None,0,0,0,0,0,0,0.008501594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051009564,0.036131775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037194474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867162593,0,0,0,0,0
S21_2072,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04697157,0,0,0,0,0,0,0,0.858590853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028430161,0,0,0.066007417,0,0,0,0
S21_2073,None,0,0.04109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95890411,0,0,0,0,0
S21_2074,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292139343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194056822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513803835,0,0,0,0,0
S21_2075,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452247191,0,0,0,0,0,0,0,0,0,0.073595506,0,0,0,0,0,0,0,0,0,0.016853933,0,0,0,0,0,0,0,0.448314607,0,0.008988764,0,0,0,0,0
S21_2077,None,0,0.025757471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007280039,0,0,0,0,0,0.558205644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387922069,0,0.020834778,0,0,0,0,0
S21_2079,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021856141,0,0,0,0,0,0,0.880117436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046485076,0,0.051541347,0,0,0,0,0
S21_2080,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_2081,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447565543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552434457,0,0,0,0,0
S21_2082,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_2083,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728606357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189894051,0,0,0,0,0,0,0,0,0,0.081499593,0,0,0,0,0,0,0
S21_2084,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007958252,0,0,0,0,0,0.144944553,0,0,0.010306588,0,0,0,0,0.163731246,0,0,0,0,0.071232877,0,0,0,0,0,0,0,0.011089367,0,0,0,0,0,0,0,0,0,0,0.469667319,0.121069798,0,0,0,0,0
S21_2085,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064102564,0,0,0.052706553,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03988604,0,0.804843305,0,0,0,0,0
S21_2345,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_2346,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041792396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137296319,0,0,0,0,0,0,0,0,0,0,0.072570911,0.748340374,0,0,0,0,0
S21_2347,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010968921,0,0,0,0,0,0,0,0,0,0,0,0,0.239488117,0,0,0,0,0,0,0,0,0,0,0,0.749542962,0,0,0,0,0
S21_2348,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991266376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008733624,0,0,0,0,0,0,0
S21_2350,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902869757,0,0,0,0,0,0,0,0,0,0,0,0,0.097130243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_2355,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756486286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243513714,0,0,0,0,0
S21_2358,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976744186,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_2365,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022197558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018035516,0,0.959766926,0,0,0,0,0
S21_2368,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301723099,0.010121701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232799132,0,0,0,0,0,0,0,0,0,0,0,0.455356067,0,0,0,0,0
S21_2369,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945868946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054131054,0,0,0,0,0
S21_2371,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063106796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86407767,0,0,0,0,0,0,0,0,0,0.072815534,0,0,0,0,0,0,0
S21_2375,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005017813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994982187,0,0,0,0,0
S21_2377,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064903846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935096154,0,0,0,0,0
S21_2379,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020588235,0,0,0,0,0.011764706,0,0,0,0,0,0,0,0.158823529,0,0.370588235,0,0,0,0,0
S21_2380,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045475856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941865917,0,0,0,0,0,0,0,0,0,0,0,0.012658228,0,0,0,0,0
S21_2381,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698412698,0,0,0,0,0,0,0,0.053391053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248196248,0,0,0,0,0
S21_2384,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145400593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356083086,0,0,0,0,0.068249258,0,0,0,0,0,0,0,0,0,0.430267062,0,0,0,0,0
S21_2385,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86627907,0,0,0,0,0
S21_2387,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902578797,0,0,0,0,0.011461318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085959885,0,0,0,0,0,0,0
S21_2389,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02189781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222627737,0,0,0.755474453,0,0
S21_2390,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244897959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755102041,0,0,0,0,0
S21_2391,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988995485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011004515,0,0,0,0,0,0,0
S21_2392,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_2393,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114583333,0,0,0,0,0,0,0,0.246527778,0,0,0,0,0,0,0
S21_2394,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507179115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250568044,0,0.24225284,0,0,0,0,0
S21_2395,None,0,0.085057471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029676071,0,0,0,0,0.061024033,0,0,0,0,0,0,0,0,0,0
S21_2396,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221649485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778350515,0,0,0,0,0
S21_2397,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278916061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300727032,0,0,0,0,0,0,0,0,0,0.420356907,0,0,0,0,0,0,0
S21_2399,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_2400,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489361702,0,0,0,0,0
S21_2402,None,0,0.551749095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302774427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016646562,0,0.128829916,0,0,0,0,0
S21_2403,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509868421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230263158,0,0.230263158,0,0,0,0,0.029605263
S21_2404,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994432071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005567929,0,0,0,0,0
S21_2409,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_2411,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325415677,0,0,0,0,0,0,0,0,0,0,0.160332542,0.514251781,0,0,0,0,0
S21_2414,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S21_3166,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810314685,0,0,0,0,0,0,0.138986014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050699301,0,0,0,0,0,0,0
S21_3167,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955406912,0,0,0,0,0,0,0.03483835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009754738,0,0,0,0,0,0,0
S21_3169,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248494208,0,0,0,0,0,0,0,0.751505792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3172,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201064274,0,0,0,0,0,0,0,0.777024207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021911519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3173,None,0,0,0,0,0,0,0.026890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563865546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409243697,0,0,0,0,0,0,0
S21_3174,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993485342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006514658,0,0,0,0,0
S21_3176,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450127877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204603581,0,0.043478261,0,0,0,0,0,0,0,0,0,0.301790281,0,0,0,0,0
S21_3177,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895795247,0,0,0,0,0.014015844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090188909,0,0,0,0,0
S21_3178,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829578844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170421156,0,0,0,0,0,0,0
S21_3182,None,0,0,0,0,0,0,0.005908419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012186115,0,0,0,0,0,0,0,0,0,0.01957164,0,0,0.962333826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3183,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3185,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342936982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005781461,0,0.651281557,0,0,0,0,0
S21_3188,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976537217,0,0,0,0,0.023462783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3189,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035842294,0,0,0,0,0,0,0.14874552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815412186,0,0,0,0,0
S21_3190,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99401965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598035,0,0,0,0,0,0,0
S21_3192,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066379996,0,0,0,0,0,0,0,0,0,0.53483414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398785864,0,0,0,0,0,0,0
S21_3194,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827586207,0,0,0,0,0
S21_3197,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007003891,0,0,0,0,0,0,0,0,0,0,0,0,0.839688716,0,0,0,0,0,0,0,0,0,0,0,0.140466926,0,0,0.012840467,0,0
S21_3198,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910068426,0,0,0,0,0,0,0,0,0,0,0,0.089931574,0,0,0,0,0
S21_3200,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017077799,0,0,0,0,0,0,0,0,0,0.982922201,0,0,0,0,0
S21_3203,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21_3204,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016819572,0,0,0.95412844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029051988,0,0,0,0,0,0,0
S21_3205,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
